Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Category,Product,Quantity,Sales,Discount,Profit,Payment_Mode
ORD_02248,2025-06-24,CUS_02248,Customer_069,Nizamabad,Telangana,Home & Kitchen,Bedsheet,2,2754.0,10,481.32,UPI
ORD_02249,2025-06-25,CUS_02249,Customer_089,Noida,Delhi,Furniture,Sofa,2,50592.26,0,11296.63,Net Banking
ORD_02250,2025-06-25,CUS_02250,Customer_038,Jaipur,Rajasthan,Furniture,Study Table,2,19339.23,0,3197.56,Debit Card
ORD_02251,2025-06-25,CUS_02251,Customer_115,Jodhpur,Rajasthan,Electronics,Smartphone,2,37754.26,20,7407.56,Credit Card
ORD_02252,2025-06-26,CUS_02252,Customer_076,Warangal,Telangana,Home & Kitchen,Mixer Grinder,1,4397.06,10,1045.53,Debit Card
ORD_02253,2025-06-26,CUS_02253,Customer_019,Bengaluru,Karnataka,Furniture,Office Chair,1,7011.03,0,799.33,Cash on Delivery
ORD_02254,2025-06-29,CUS_02254,Customer_025,Jodhpur,Rajasthan,Clothing,Jeans,3,4790.33,10,270.99,Net Banking
ORD_02255,2025-06-30,CUS_02255,Customer_027,Ahmedabad,Gujarat,Home & Kitchen,Air Fryer,4,24184.57,0,3730.69,Credit Card
ORD_02256,2025-06-30,CUS_02256,Customer_011,Madurai,Tamil Nadu,Furniture,Office Chair,2,13912.39,10,2304.72,Cash on Delivery
ORD_02257,2025-06-30,CUS_02257,Customer_093,Bengaluru,Karnataka,Clothing,Jacket,2,6364.96,5,1581.62,Debit Card
ORD_02258,2025-06-30,CUS_02258,Customer_034,Nizamabad,Telangana,Electronics,Smartwatch,2,10280.63,5,2209.9,Cash on Delivery
ORD_02259,2025-07-01,CUS_02259,Customer_027,Madurai,Tamil Nadu,Furniture,Bookshelf,2,10100.66,20,777.91,Credit Card
ORD_02260,2025-07-01,CUS_02260,Customer_041,Coimbatore,Tamil Nadu,Clothing,Jacket,2,7859.72,0,404.04,Cash on Delivery
ORD_02261,2025-07-02,CUS_02261,Customer_094,Ahmedabad,Gujarat,Home & Kitchen,Cookware Set,2,6320.71,15,969.94,UPI
ORD_02262,2025-07-02,CUS_02262,Customer_146,Ahmedabad,Gujarat,Electronics,Smartwatch,4,17042.84,5,2005.15,UPI
ORD_02263,2025-07-03,CUS_02263,Customer_147,Durgapur,West Bengal,Furniture,Bookshelf,3,16866.28,10,2905.94,Cash on Delivery
ORD_02264,2025-07-03,CUS_02264,Customer_104,Mumbai,Maharashtra,Electronics,Smartwatch,4,21793.62,5,2301.97,Debit Card
ORD_02265,2025-07-03,CUS_02265,Customer_097,Udaipur,Rajasthan,Furniture,Bookshelf,3,13696.6,15,2692.21,Debit Card
ORD_02266,2025-07-03,CUS_02266,Customer_137,Chennai,Tamil Nadu,Furniture,Study Table,1,9667.02,5,2278.77,Cash on Delivery
ORD_02267,2025-07-05,CUS_02267,Customer_080,Kolkata,West Bengal,Clothing,Jacket,4,12638.21,10,795.84,Cash on Delivery
ORD_02268,2025-07-06,CUS_02268,Customer_056,Durgapur,West Bengal,Clothing,T-Shirt,4,2946.99,5,609.3,Net Banking
ORD_02269,2025-07-07,CUS_02269,Customer_122,Gurugram,Delhi,Clothing,Jeans,1,1716.38,15,89.23,Credit Card
ORD_02270,2025-07-07,CUS_02270,Customer_003,Pune,Maharashtra,Furniture,Sofa,4,76992.85,10,9220.98,Net Banking
ORD_02271,2025-07-07,CUS_02271,Customer_004,Warangal,Telangana,Clothing,Jeans,5,7552.17,20,421.52,UPI
ORD_02272,2025-07-08,CUS_02272,Customer_032,Coimbatore,Tamil Nadu,Home & Kitchen,Cookware Set,1,3459.23,0,521.65,Credit Card
ORD_02273,2025-07-09,CUS_02273,Customer_015,Pune,Maharashtra,Electronics,Smartwatch,1,4218.16,10,548.24,Debit Card
ORD_02274,2025-07-10,CUS_02274,Customer_143,Nizamabad,Telangana,Clothing,Sneakers,3,8889.26,0,827.64,Net Banking
ORD_02275,2025-07-10,CUS_02275,Customer_100,Hyderabad,Telangana,Clothing,Jacket,1,2660.57,20,504.16,Debit Card
ORD_02276,2025-07-10,CUS_02276,Customer_116,Delhi,Delhi,Home & Kitchen,Mixer Grinder,1,4114.11,10,1012.34,Net Banking
ORD_02277,2025-07-11,CUS_02277,Customer_101,Bengaluru,Karnataka,Home & Kitchen,Bedsheet,1,1527.46,0,243.77,Debit Card
ORD_02278,2025-07-11,CUS_02278,Customer_061,Madurai,Tamil Nadu,Furniture,Sofa,3,61023.22,5,7039.57,Net Banking
ORD_02279,2025-07-12,CUS_02279,Customer_012,Howrah,West Bengal,Home & Kitchen,Bedsheet,4,4386.57,10,365.29,Credit Card
ORD_02280,2025-07-12,CUS_02280,Customer_053,Gurugram,Delhi,Electronics,Laptop,2,116904.4,5,17718.15,UPI
ORD_02281,2025-07-14,CUS_02281,Customer_130,Bengaluru,Karnataka,Home & Kitchen,Cookware Set,2,6289.85,20,744.49,Cash on Delivery
ORD_02282,2025-07-14,CUS_02282,Customer_015,Hyderabad,Telangana,Home & Kitchen,Air Fryer,4,24355.02,10,1553.89,Debit Card
ORD_02283,2025-07-15,CUS_02283,Customer_041,Hyderabad,Telangana,Furniture,Bookshelf,5,25357.63,10,4971.34,Debit Card
ORD_02284,2025-07-15,CUS_02284,Customer_007,Bengaluru,Karnataka,Furniture,Sofa,4,88325.2,5,7363.85,Net Banking
ORD_02285,2025-07-16,CUS_02285,Customer_114,Mangaluru,Karnataka,Furniture,Office Chair,1,6222.47,5,702.92,Net Banking
ORD_02286,2025-07-16,CUS_02286,Customer_147,Nagpur,Maharashtra,Furniture,Bookshelf,4,21287.0,10,2683.95,Debit Card
ORD_02287,2025-07-16,CUS_02287,Customer_068,Delhi,Delhi,Electronics,Smartphone,1,21435.96,5,3985.16,Debit Card
ORD_02288,2025-07-17,CUS_02288,Customer_096,Jaipur,Rajasthan,Clothing,Sneakers,1,3005.47,5,569.36,UPI
ORD_02289,2025-07-17,CUS_02289,Customer_118,Jaipur,Rajasthan,Clothing,Sneakers,3,7188.17,20,1450.62,UPI
ORD_02290,2025-07-17,CUS_02290,Customer_134,Surat,Gujarat,Electronics,Headphones,1,2061.01,20,231.58,Debit Card
ORD_02291,2025-07-20,CUS_02291,Customer_073,Mangaluru,Karnataka,Home & Kitchen,Air Fryer,1,5194.33,20,420.4,UPI
ORD_02292,2025-07-20,CUS_02292,Customer_135,Gurugram,Delhi,Clothing,T-Shirt,3,2237.23,5,163.71,Cash on Delivery
ORD_02293,2025-07-21,CUS_02293,Customer_028,Jaipur,Rajasthan,Furniture,Study Table,3,26167.03,0,5167.49,UPI
ORD_02294,2025-07-21,CUS_02294,Customer_023,Bengaluru,Karnataka,Home & Kitchen,Bedsheet,1,1233.91,10,293.31,Debit Card
ORD_02295,2025-07-22,CUS_02295,Customer_079,Madurai,Tamil Nadu,Home & Kitchen,Air Fryer,1,5833.76,10,1249.43,Credit Card
ORD_02296,2025-07-25,CUS_02296,Customer_071,Mysuru,Karnataka,Clothing,Jacket,2,6305.78,15,338.0,UPI
ORD_02297,2025-07-26,CUS_02297,Customer_043,Jaipur,Rajasthan,Electronics,Smartphone,2,42787.17,0,7356.8,Cash on Delivery
ORD_02298,2025-07-27,CUS_02298,Customer_031,Gurugram,Delhi,Clothing,Jeans,3,4253.02,20,1039.04,Credit Card
ORD_02299,2025-07-28,CUS_02299,Customer_038,Delhi,Delhi,Clothing,T-Shirt,1,857.85,5,165.57,Credit Card
ORD_02300,2025-07-29,CUS_02300,Customer_013,Mangaluru,Karnataka,Home & Kitchen,Cookware Set,3,8576.42,15,1902.18,Net Banking
ORD_02301,2025-07-29,CUS_02301,Customer_104,Mysuru,Karnataka,Furniture,Sofa,2,42418.52,15,9856.81,UPI
ORD_02302,2025-07-30,CUS_02302,Customer_099,Chennai,Tamil Nadu,Furniture,Study Table,5,43020.26,5,8677.2,Cash on Delivery
ORD_02303,2025-08-02,CUS_02303,Customer_104,Surat,Gujarat,Furniture,Bookshelf,1,5307.99,15,704.72,Credit Card
ORD_02304,2025-08-02,CUS_02304,Customer_063,Surat,Gujarat,Clothing,T-Shirt,4,3327.34,0,299.81,Net Banking
ORD_02305,2025-08-02,CUS_02305,Customer_116,Ahmedabad,Gujarat,Furniture,Study Table,3,25721.07,0,5726.21,Net Banking
ORD_02306,2025-08-03,CUS_02306,Customer_144,Durgapur,West Bengal,Clothing,Sneakers,1,2137.16,20,174.68,Debit Card
ORD_02307,2025-08-03,CUS_02307,Customer_141,Delhi,Delhi,Home & Kitchen,Cookware Set,4,14147.29,0,1555.06,Debit Card
ORD_02308,2025-08-03,CUS_02308,Customer_035,Noida,Delhi,Clothing,Sneakers,5,11581.75,5,669.34,UPI
ORD_02309,2025-08-03,CUS_02309,Customer_136,Coimbatore,Tamil Nadu,Home & Kitchen,Cookware Set,2,6325.05,15,1408.46,Debit Card
ORD_02310,2025-08-06,CUS_02310,Customer_057,Hyderabad,Telangana,Clothing,Jeans,5,9398.1,5,558.14,UPI
ORD_02311,2025-08-06,CUS_02311,Customer_081,Delhi,Delhi,Clothing,Jeans,4,6916.13,10,605.74,Credit Card
ORD_02312,2025-08-06,CUS_02312,Customer_068,Ahmedabad,Gujarat,Clothing,T-Shirt,1,653.88,15,139.76,Credit Card
ORD_02313,2025-08-07,CUS_02313,Customer_039,Gurugram,Delhi,Home & Kitchen,Cookware Set,4,13497.93,5,2304.47,Net Banking
ORD_02314,2025-08-08,CUS_02314,Customer_028,Hyderabad,Telangana,Home & Kitchen,Cookware Set,4,13885.92,5,1331.37,Net Banking
ORD_02315,2025-08-08,CUS_02315,Customer_086,Chennai,Tamil Nadu,Clothing,Sneakers,1,2706.02,15,159.44,Debit Card
ORD_02316,2025-08-08,CUS_02316,Customer_125,Gurugram,Delhi,Furniture,Bookshelf,4,20905.74,5,4346.27,Credit Card
ORD_02317,2025-08-09,CUS_02317,Customer_062,Howrah,West Bengal,Home & Kitchen,Cookware Set,5,15814.69,5,1402.56,Cash on Delivery
ORD_02318,2025-08-11,CUS_02318,Customer_036,Vadodara,Gujarat,Furniture,Study Table,1,7079.97,10,379.83,Credit Card
ORD_02319,2025-08-11,CUS_02319,Customer_102,Jaipur,Rajasthan,Clothing,T-Shirt,5,4563.8,5,379.67,Debit Card
ORD_02320,2025-08-12,CUS_02320,Customer_130,Hyderabad,Telangana,Clothing,Jacket,4,14199.14,0,1471.53,Credit Card
ORD_02321,2025-08-12,CUS_02321,Customer_039,Howrah,West Bengal,Clothing,Jacket,2,6134.18,20,929.29,Net Banking
ORD_02322,2025-08-16,CUS_02322,Customer_110,Durgapur,West Bengal,Home & Kitchen,Air Fryer,1,5912.14,20,753.91,Debit Card
ORD_02323,2025-08-17,CUS_02323,Customer_014,Jaipur,Rajasthan,Home & Kitchen,Air Fryer,5,27970.92,10,3715.26,Net Banking
ORD_02324,2025-08-17,CUS_02324,Customer_128,Jodhpur,Rajasthan,Clothing,Jacket,5,13062.14,15,2315.37,Credit Card
ORD_02325,2025-08-17,CUS_02325,Customer_090,Pune,Maharashtra,Furniture,Bookshelf,1,5236.09,10,721.5,Credit Card
ORD_02326,2025-08-21,CUS_02326,Customer_118,Ahmedabad,Gujarat,Home & Kitchen,Bedsheet,1,1385.32,0,203.67,Net Banking
ORD_02327,2025-08-21,CUS_02327,Customer_070,Pune,Maharashtra,Clothing,Jeans,3,5685.16,0,1048.41,Debit Card
ORD_02328,2025-08-22,CUS_02328,Customer_107,Howrah,West Bengal,Home & Kitchen,Bedsheet,3,3392.17,20,430.27,Debit Card
ORD_02329,2025-08-22,CUS_02329,Customer_123,Howrah,West Bengal,Furniture,Office Chair,5,34116.27,15,8509.84,Net Banking
ORD_02330,2025-08-24,CUS_02330,Customer_040,Nizamabad,Telangana,Electronics,Smartwatch,3,17183.87,0,4185.17,Debit Card
ORD_02331,2025-08-25,CUS_02331,Customer_131,Jaipur,Rajasthan,Electronics,Smartwatch,3,11377.68,15,945.04,Credit Card
ORD_02332,2025-08-25,CUS_02332,Customer_040,Pune,Maharashtra,Home & Kitchen,Air Fryer,1,6470.32,0,671.2,UPI
ORD_02333,2025-08-25,CUS_02333,Customer_073,Delhi,Delhi,Home & Kitchen,Air Fryer,1,5923.69,10,1430.67,Credit Card
ORD_02334,2025-08-25,CUS_02334,Customer_035,Coimbatore,Tamil Nadu,Electronics,Laptop,5,245493.12,10,21902.78,Cash on Delivery
ORD_02335,2025-08-26,CUS_02335,Customer_054,Delhi,Delhi,Furniture,Office Chair,4,28893.52,0,4948.03,Net Banking
ORD_02336,2025-08-27,CUS_02336,Customer_001,Howrah,West Bengal,Clothing,Jacket,1,3697.92,0,313.06,Credit Card
ORD_02337,2025-08-27,CUS_02337,Customer_036,Hyderabad,Telangana,Clothing,Jacket,3,9532.25,20,1398.87,Cash on Delivery
ORD_02338,2025-08-27,CUS_02338,Customer_045,Warangal,Telangana,Furniture,Office Chair,4,28080.16,10,2590.29,Debit Card
ORD_02339,2025-08-27,CUS_02339,Customer_038,Nagpur,Maharashtra,Furniture,Bookshelf,2,13650.59,0,1424.97,Debit Card
ORD_02340,2025-08-29,CUS_02340,Customer_102,Ahmedabad,Gujarat,Electronics,Smartwatch,4,18713.66,10,3776.44,UPI
ORD_02341,2025-08-29,CUS_02341,Customer_020,Noida,Delhi,Clothing,Sneakers,5,12142.94,0,1865.79,Net Banking
ORD_02342,2025-08-30,CUS_02342,Customer_030,Howrah,West Bengal,Furniture,Bookshelf,5,29469.7,5,1961.2,Debit Card
ORD_02343,2025-09-03,CUS_02343,Customer_150,Gurugram,Delhi,Home & Kitchen,Mixer Grinder,2,7723.19,15,1181.54,UPI
ORD_02344,2025-09-05,CUS_02344,Customer_009,Ahmedabad,Gujarat,Clothing,T-Shirt,5,3579.36,20,179.29,Debit Card
ORD_02345,2025-09-07,CUS_02345,Customer_138,Noida,Delhi,Furniture,Office Chair,2,11589.26,20,2634.66,Debit Card
ORD_02346,2025-09-08,CUS_02346,Customer_011,Howrah,West Bengal,Home & Kitchen,Cookware Set,3,10121.19,15,1279.83,Credit Card
ORD_02347,2025-09-11,CUS_02347,Customer_084,Coimbatore,Tamil Nadu,Home & Kitchen,Mixer Grinder,4,13391.2,15,3076.1,Debit Card
ORD_02348,2025-09-15,CUS_02348,Customer_085,Jaipur,Rajasthan,Home & Kitchen,Bedsheet,1,1566.05,0,89.27,Net Banking
ORD_02349,2025-09-17,CUS_02349,Customer_052,Mysuru,Karnataka,Clothing,Sneakers,3,8946.52,5,746.2,Debit Card
ORD_02350,2025-09-19,CUS_02350,Customer_033,Warangal,Telangana,Electronics,Headphones,2,4851.63,5,770.22,Debit Card
ORD_02351,2025-09-19,CUS_02351,Customer_055,Nagpur,Maharashtra,Electronics,Laptop,1,44022.48,15,4663.77,Debit Card
ORD_02352,2025-09-20,CUS_02352,Customer_084,Nagpur,Maharashtra,Electronics,Headphones,1,2422.96,5,565.88,UPI
ORD_02353,2025-09-20,CUS_02353,Customer_130,Udaipur,Rajasthan,Home & Kitchen,Cookware Set,2,5339.45,15,862.66,Debit Card
ORD_02354,2025-09-21,CUS_02354,Customer_045,Hyderabad,Telangana,Furniture,Bookshelf,3,14894.51,10,1526.22,Cash on Delivery
ORD_02355,2025-09-22,CUS_02355,Customer_030,Mangaluru,Karnataka,Electronics,Smartwatch,3,13341.91,20,2109.89,UPI
ORD_02356,2025-09-23,CUS_02356,Customer_071,Coimbatore,Tamil Nadu,Electronics,Laptop,2,116750.3,0,10611.21,Credit Card
ORD_02357,2025-09-23,CUS_02357,Customer_032,Mumbai,Maharashtra,Home & Kitchen,Air Fryer,3,17882.29,20,3290.05,UPI
ORD_02358,2025-09-24,CUS_02358,Customer_149,Coimbatore,Tamil Nadu,Clothing,T-Shirt,3,2131.36,10,211.15,Debit Card
ORD_02359,2025-09-24,CUS_02359,Customer_136,Vadodara,Gujarat,Clothing,Jeans,3,5715.87,0,1374.84,Debit Card
ORD_02360,2025-09-24,CUS_02360,Customer_013,Howrah,West Bengal,Home & Kitchen,Cookware Set,5,16832.71,5,1874.84,Debit Card
ORD_02361,2025-09-24,CUS_02361,Customer_130,Madurai,Tamil Nadu,Clothing,Jacket,3,10167.84,5,1443.43,Credit Card
ORD_02362,2025-09-26,CUS_02362,Customer_082,Jaipur,Rajasthan,Furniture,Bookshelf,5,25940.03,20,4970.74,Debit Card
ORD_02363,2025-09-26,CUS_02363,Customer_058,Pune,Maharashtra,Clothing,T-Shirt,3,2569.87,5,597.72,Cash on Delivery
ORD_02364,2025-09-26,CUS_02364,Customer_110,Vadodara,Gujarat,Furniture,Office Chair,1,6001.27,15,855.92,Debit Card
ORD_02365,2025-09-30,CUS_02365,Customer_129,Jodhpur,Rajasthan,Furniture,Office Chair,4,26962.85,0,2168.08,Credit Card
ORD_02366,2025-09-30,CUS_02366,Customer_103,Mangaluru,Karnataka,Electronics,Smartphone,4,104819.66,5,16193.27,Debit Card
ORD_02367,2025-09-30,CUS_02367,Customer_092,Madurai,Tamil Nadu,Clothing,Sneakers,5,12648.11,10,655.31,Debit Card
ORD_02368,2025-10-04,CUS_02368,Customer_150,Pune,Maharashtra,Clothing,Sneakers,3,7700.81,20,1823.08,Cash on Delivery
ORD_02369,2025-10-04,CUS_02369,Customer_126,Warangal,Telangana,Electronics,Smartphone,3,79202.53,5,6089.65,Cash on Delivery
ORD_02370,2025-10-04,CUS_02370,Customer_051,Ahmedabad,Gujarat,Clothing,Sneakers,3,8016.48,5,1365.9,Net Banking
ORD_02371,2025-10-05,CUS_02371,Customer_069,Warangal,Telangana,Furniture,Sofa,1,18445.84,20,3276.98,Net Banking
ORD_02372,2025-10-06,CUS_02372,Customer_013,Gurugram,Delhi,Home & Kitchen,Bedsheet,2,2072.01,20,202.48,UPI
ORD_02373,2025-10-07,CUS_02373,Customer_029,Delhi,Delhi,Home & Kitchen,Cookware Set,3,9118.88,20,640.83,Credit Card
ORD_02374,2025-10-07,CUS_02374,Customer_038,Howrah,West Bengal,Home & Kitchen,Cookware Set,4,11015.63,10,1084.29,Net Banking
ORD_02375,2025-10-08,CUS_02375,Customer_064,Delhi,Delhi,Clothing,Jacket,1,3146.19,5,291.4,Cash on Delivery
ORD_02376,2025-10-09,CUS_02376,Customer_117,Gurugram,Delhi,Electronics,Smartwatch,3,12575.49,15,1297.84,Cash on Delivery
ORD_02377,2025-10-09,CUS_02377,Customer_008,Mumbai,Maharashtra,Home & Kitchen,Air Fryer,1,6364.91,10,1588.45,UPI
ORD_02378,2025-10-10,CUS_02378,Customer_129,Coimbatore,Tamil Nadu,Furniture,Bookshelf,2,10639.52,0,1208.66,UPI
ORD_02379,2025-10-10,CUS_02379,Customer_137,Noida,Delhi,Furniture,Sofa,1,15493.93,20,1464.41,Credit Card
ORD_02380,2025-10-11,CUS_02380,Customer_134,Nizamabad,Telangana,Clothing,Jacket,4,12643.78,20,1379.77,Cash on Delivery
ORD_02381,2025-10-11,CUS_02381,Customer_025,Vadodara,Gujarat,Home & Kitchen,Mixer Grinder,3,12412.4,15,2361.18,UPI
ORD_02382,2025-10-11,CUS_02382,Customer_038,Jodhpur,Rajasthan,Electronics,Laptop,1,50314.85,0,9853.39,Net Banking
ORD_02383,2025-10-15,CUS_02383,Customer_113,Ahmedabad,Gujarat,Furniture,Office Chair,3,16643.69,15,1593.28,Credit Card
ORD_02384,2025-10-16,CUS_02384,Customer_068,Warangal,Telangana,Electronics,Headphones,1,2022.36,5,297.53,Net Banking
ORD_02385,2025-10-17,CUS_02385,Customer_044,Pune,Maharashtra,Electronics,Smartwatch,3,13653.53,5,778.09,Net Banking
ORD_02386,2025-10-17,CUS_02386,Customer_019,Madurai,Tamil Nadu,Electronics,Smartwatch,3,12291.28,15,2911.65,Net Banking
ORD_02387,2025-10-18,CUS_02387,Customer_048,Kolkata,West Bengal,Clothing,Sneakers,3,7243.45,10,950.36,Credit Card
ORD_02388,2025-10-19,CUS_02388,Customer_120,Mangaluru,Karnataka,Clothing,Sneakers,4,9856.59,10,2081.02,Net Banking
ORD_02389,2025-10-19,CUS_02389,Customer_049,Vadodara,Gujarat,Home & Kitchen,Bedsheet,4,6270.15,0,1537.43,Cash on Delivery
ORD_02390,2025-10-20,CUS_02390,Customer_048,Pune,Maharashtra,Furniture,Sofa,5,120354.29,0,15169.35,Cash on Delivery
ORD_02391,2025-10-20,CUS_02391,Customer_066,Warangal,Telangana,Home & Kitchen,Cookware Set,3,10391.05,5,1354.76,UPI
ORD_02392,2025-10-20,CUS_02392,Customer_133,Gurugram,Delhi,Home & Kitchen,Bedsheet,3,4032.8,15,942.67,Credit Card
ORD_02393,2025-10-21,CUS_02393,Customer_075,Mumbai,Maharashtra,Electronics,Smartphone,1,18790.95,15,2959.18,Credit Card
ORD_02394,2025-10-24,CUS_02394,Customer_081,Udaipur,Rajasthan,Furniture,Bookshelf,3,17495.65,15,2009.71,Debit Card
ORD_02395,2025-10-24,CUS_02395,Customer_127,Udaipur,Rajasthan,Clothing,Sneakers,4,10951.14,5,1600.85,Cash on Delivery
ORD_02396,2025-10-26,CUS_02396,Customer_107,Pune,Maharashtra,Home & Kitchen,Bedsheet,3,3593.98,20,858.03,Net Banking
ORD_02397,2025-10-29,CUS_02397,Customer_011,Howrah,West Bengal,Furniture,Sofa,2,39826.77,5,8597.12,Net Banking
ORD_02398,2025-10-29,CUS_02398,Customer_035,Surat,Gujarat,Furniture,Office Chair,1,7111.98,10,1693.62,Credit Card
ORD_02399,2025-10-29,CUS_02399,Customer_001,Gurugram,Delhi,Furniture,Office Chair,3,22489.6,0,5287.61,Net Banking
ORD_02400,2025-10-30,CUS_02400,Customer_045,Delhi,Delhi,Home & Kitchen,Cookware Set,3,10993.72,0,2250.36,Debit Card
ORD_02401,2025-10-30,CUS_02401,Customer_109,Hyderabad,Telangana,Electronics,Laptop,2,118373.36,5,26792.4,Cash on Delivery
ORD_02402,2025-10-30,CUS_02402,Customer_061,Jaipur,Rajasthan,Electronics,Smartwatch,1,4356.12,5,228.4,Net Banking
ORD_02403,2025-10-30,CUS_02403,Customer_086,Noida,Delhi,Home & Kitchen,Air Fryer,5,27529.6,10,6236.74,Cash on Delivery
ORD_02404,2025-10-31,CUS_02404,Customer_061,Mysuru,Karnataka,Home & Kitchen,Air Fryer,3,21224.65,0,3510.15,Debit Card
ORD_02405,2025-11-01,CUS_02405,Customer_126,Hyderabad,Telangana,Electronics,Headphones,4,9043.34,5,1620.25,UPI
ORD_02406,2025-11-01,CUS_02406,Customer_037,Kolkata,West Bengal,Home & Kitchen,Cookware Set,2,6566.33,0,849.7,UPI
ORD_02407,2025-11-01,CUS_02407,Customer_093,Durgapur,West Bengal,Electronics,Smartwatch,2,7750.81,20,977.25,UPI
ORD_02408,2025-11-02,CUS_02408,Customer_111,Udaipur,Rajasthan,Home & Kitchen,Mixer Grinder,3,11668.44,15,1991.08,Cash on Delivery
ORD_02409,2025-11-02,CUS_02409,Customer_058,Coimbatore,Tamil Nadu,Clothing,Jacket,4,12012.77,20,2424.34,Net Banking
ORD_02410,2025-11-03,CUS_02410,Customer_111,Noida,Delhi,Home & Kitchen,Bedsheet,3,3524.31,20,862.89,UPI
ORD_02411,2025-11-05,CUS_02411,Customer_010,Madurai,Tamil Nadu,Home & Kitchen,Cookware Set,5,14210.04,10,1011.49,Debit Card
ORD_02412,2025-11-05,CUS_02412,Customer_149,Howrah,West Bengal,Furniture,Sofa,1,18802.95,10,3163.69,UPI
ORD_02413,2025-11-06,CUS_02413,Customer_088,Surat,Gujarat,Furniture,Office Chair,1,5292.89,20,1130.39,UPI
ORD_02414,2025-11-06,CUS_02414,Customer_011,Hyderabad,Telangana,Electronics,Laptop,4,222172.4,10,51519.76,Net Banking
ORD_02415,2025-11-07,CUS_02415,Customer_099,Jaipur,Rajasthan,Furniture,Bookshelf,3,18373.04,0,2640.92,Cash on Delivery
ORD_02416,2025-11-07,CUS_02416,Customer_065,Vadodara,Gujarat,Home & Kitchen,Cookware Set,2,5078.4,15,553.59,Net Banking
ORD_02417,2025-11-07,CUS_02417,Customer_126,Chennai,Tamil Nadu,Furniture,Office Chair,5,29057.49,20,5031.96,Debit Card
ORD_02418,2025-11-07,CUS_02418,Customer_019,Madurai,Tamil Nadu,Furniture,Study Table,1,6593.29,20,905.91,Credit Card
ORD_02419,2025-11-07,CUS_02419,Customer_132,Mysuru,Karnataka,Home & Kitchen,Mixer Grinder,5,19878.38,15,4129.94,Cash on Delivery
ORD_02420,2025-11-09,CUS_02420,Customer_116,Mysuru,Karnataka,Home & Kitchen,Bedsheet,4,4305.5,15,945.43,UPI
ORD_02421,2025-11-09,CUS_02421,Customer_119,Durgapur,West Bengal,Home & Kitchen,Bedsheet,1,1367.51,15,127.51,Net Banking
ORD_02422,2025-11-09,CUS_02422,Customer_142,Madurai,Tamil Nadu,Home & Kitchen,Air Fryer,5,23914.34,15,4963.24,Net Banking
ORD_02423,2025-11-10,CUS_02423,Customer_078,Nagpur,Maharashtra,Home & Kitchen,Bedsheet,4,4865.14,10,1004.33,UPI
ORD_02424,2025-11-10,CUS_02424,Customer_106,Durgapur,West Bengal,Furniture,Sofa,1,19332.46,20,2229.97,UPI
ORD_02425,2025-11-10,CUS_02425,Customer_062,Noida,Delhi,Electronics,Headphones,2,3475.03,20,468.97,UPI
ORD_02426,2025-11-11,CUS_02426,Customer_130,Madurai,Tamil Nadu,Clothing,Jacket,2,5748.43,20,938.39,Debit Card
ORD_02427,2025-11-11,CUS_02427,Customer_010,Mumbai,Maharashtra,Furniture,Office Chair,2,13247.16,15,932.08,Debit Card
ORD_02428,2025-11-12,CUS_02428,Customer_013,Gurugram,Delhi,Furniture,Sofa,5,98120.59,5,20803.79,Credit Card
ORD_02429,2025-11-12,CUS_02429,Customer_014,Madurai,Tamil Nadu,Clothing,T-Shirt,4,3572.26,10,746.79,Debit Card
ORD_02430,2025-11-13,CUS_02430,Customer_124,Udaipur,Rajasthan,Home & Kitchen,Air Fryer,3,21438.5,0,2672.27,UPI
ORD_02431,2025-11-14,CUS_02431,Customer_084,Udaipur,Rajasthan,Home & Kitchen,Mixer Grinder,2,9666.29,5,1692.19,Debit Card
ORD_02432,2025-11-15,CUS_02432,Customer_049,Coimbatore,Tamil Nadu,Home & Kitchen,Cookware Set,2,6132.33,15,1318.51,Debit Card
ORD_02433,2025-11-16,CUS_02433,Customer_018,Howrah,West Bengal,Home & Kitchen,Bedsheet,3,4810.28,0,251.69,Credit Card
ORD_02434,2025-11-17,CUS_02434,Customer_084,Warangal,Telangana,Electronics,Headphones,2,4587.95,20,857.55,Net Banking
ORD_02435,2025-11-17,CUS_02435,Customer_012,Nizamabad,Telangana,Home & Kitchen,Mixer Grinder,5,19878.25,0,1745.86,Debit Card
ORD_02436,2025-11-18,CUS_02436,Customer_111,Jodhpur,Rajasthan,Home & Kitchen,Air Fryer,1,4848.85,15,686.62,Net Banking
ORD_02437,2025-11-18,CUS_02437,Customer_104,Mysuru,Karnataka,Furniture,Office Chair,4,22706.58,5,4697.63,Debit Card
ORD_02438,2025-11-19,CUS_02438,Customer_146,Ahmedabad,Gujarat,Electronics,Laptop,1,56743.61,10,9612.9,Credit Card
ORD_02439,2025-11-19,CUS_02439,Customer_012,Coimbatore,Tamil Nadu,Clothing,Sneakers,1,2488.44,10,532.84,UPI
ORD_02440,2025-11-20,CUS_02440,Customer_137,Warangal,Telangana,Furniture,Office Chair,5,25855.5,15,2431.58,Debit Card
ORD_02441,2025-11-20,CUS_02441,Customer_047,Udaipur,Rajasthan,Home & Kitchen,Mixer Grinder,4,13956.28,20,2204.7,Cash on Delivery
ORD_02442,2025-11-21,CUS_02442,Customer_059,Gurugram,Delhi,Electronics,Smartwatch,2,7756.23,10,1089.28,UPI
